,step,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
466,167,286673.65,194559.57,0.0,990923.68,1277597.33,0
467,33,4729.35,0.0,0.0,0.0,0.0,0
468,212,20757.66,0.0,0.0,549446.7,71358.54,0
469,252,13905.9,13005.0,0.0,78974.12,92880.03,0
470,354,37521.17,41248.0,3726.83,6270014.91,6307536.08,0
471,181,31126.29,0.0,0.0,58101.25,89227.54,0
472,307,170356.48,0.0,0.0,644330.34,814686.82,0
473,155,442045.21,205092.08,0.0,1854131.82,2296177.03,0
474,540,36841.1,29955.0,66796.1,7101.04,0.0,0
475,378,9822.35,19829.79,10007.45,0.0,0.0,0
476,93,3019.7,67543.92,64524.22,0.0,0.0,0
477,163,209524.13,1333346.81,1542870.94,251958.84,42434.71,0
478,254,145097.72,16591578.59,16736676.31,1667202.75,1539626.66,0
479,38,503009.92,0.0,0.0,3489103.0,3820284.75,0
480,203,32938.06,4030.0,0.0,0.0,32938.06,0
481,225,273480.78,0.0,0.0,461029.06,734509.84,0
482,33,9625.75,21156.0,11530.25,0.0,0.0,0
483,284,9029.73,57021.71,47991.98,0.0,0.0,0
484,385,13550.33,0.0,0.0,0.0,0.0,0
485,161,28141.03,119282.41,91141.38,0.0,0.0,0
486,352,33963.07,51518.38,17555.31,251834.1,285797.17,0
487,228,848267.82,1115.0,0.0,0.0,848267.82,0
488,182,24923.11,11585.0,0.0,0.0,0.0,0
489,230,200441.21,21548.0,221989.21,1471537.27,1271096.07,0
490,406,9522.82,130600.52,121077.69,0.0,0.0,0
491,217,18434.59,0.0,0.0,0.0,0.0,0
492,331,7839.21,341753.0,333913.79,0.0,0.0,0
493,161,155673.58,0.0,0.0,5336295.6,5491969.18,0
494,338,66976.12,7682917.32,7749893.44,3494078.21,3427102.09,0
495,250,6116.53,250333.55,244217.02,0.0,0.0,0
496,354,17088.27,53273.66,36185.39,0.0,0.0,0
497,283,13199.34,264522.48,251323.13,0.0,0.0,0
498,402,368130.96,3775901.16,4144032.12,5971158.41,5603027.45,0
499,234,163295.56,182716.0,19420.44,3181216.81,3344512.37,0
500,398,579298.01,11633.0,0.0,0.0,579298.01,0
501,374,228987.0,0.0,0.0,527735.28,756722.28,0
502,138,33124.01,0.0,0.0,0.0,0.0,0
503,403,163196.93,0.0,0.0,998190.66,1161387.59,0
504,134,7170.49,81993.0,74822.51,0.0,0.0,0
505,259,13951.73,385312.0,399263.73,4628477.58,4614525.85,0
506,355,173128.2,7194.0,0.0,0.0,173128.2,0
507,164,222494.33,79838.0,0.0,803894.8,1026389.13,0
508,229,347247.94,21415.0,0.0,1675928.58,2023176.52,0
509,393,204981.02,6850064.39,7055045.42,1374569.67,1169588.65,0
510,163,157666.25,3143818.09,3301484.35,632484.45,474818.2,0
511,260,96176.12,19452231.18,19548407.29,11378759.08,11282582.96,0
512,234,9899.63,53672.0,43772.37,0.0,0.0,0
513,282,120215.95,3458211.83,3578427.78,271005.07,150789.12,0
514,370,28544.75,509.0,29053.75,252172.73,223627.97,0
515,178,6720.72,159414.38,152693.66,0.0,0.0,0
516,275,34743.35,11033.0,0.0,256700.44,291443.79,0
517,189,256792.68,2566.35,0.0,1272091.01,1528883.69,0
518,258,97649.56,0.0,0.0,2805496.65,2903146.21,0
519,687,13044.39,15619.58,2575.2,0.0,0.0,0
520,302,127460.38,0.0,0.0,181584.47,309044.84,0
521,236,180952.89,0.0,0.0,1416365.91,1597318.8,0
522,12,140682.54,0.0,0.0,293534.6,296512.79,0
523,164,66911.7,550.0,67461.7,0.0,0.0,0
524,45,273771.29,105774.0,0.0,359163.85,632935.14,0
525,20,2391.03,557331.0,554939.97,0.0,0.0,0
526,403,10415.8,22122.75,11706.96,27830.19,38245.98,0
527,397,1311.72,0.0,0.0,0.0,0.0,0
528,160,7042.07,0.0,0.0,0.0,0.0,0
529,213,1831.74,9065.0,7233.26,532099.32,533931.06,0
530,300,19977.37,0.0,0.0,21452.71,41430.08,0
531,346,20398.43,107106.0,127504.43,238879.7,218481.27,0
532,325,190365.8,17914.0,208279.8,0.0,0.0,0
533,379,108863.18,2635691.41,2744554.6,1351427.21,1242564.03,0
534,397,631875.26,79980.0,0.0,2803349.11,3435224.38,0
535,163,205625.74,1164382.96,1370008.69,1323973.28,1118347.54,0
536,275,7890.5,19576.0,11685.5,0.0,0.0,0
537,178,489597.59,70753.0,0.0,316675.54,806273.13,0
538,252,55409.79,249720.0,305129.79,17916.18,0.0,0
539,520,25361.21,202528.0,177166.79,0.0,0.0,0
540,178,6069.56,0.0,0.0,0.0,0.0,0
541,19,338.51,140390.54,140052.02,0.0,0.0,0
542,688,159878.86,3732254.05,3892132.91,268658.39,108779.53,0
543,210,251468.62,3415.0,254883.62,13810919.1,13559450.48,0
544,205,17869.45,4709664.23,4727533.68,93860.74,75991.29,0
545,403,146223.06,3743.56,0.0,309394.19,455617.25,0
546,400,306579.83,79939.0,0.0,25230333.35,25536913.18,0
547,212,54477.43,0.0,0.0,0.0,0.0,0
548,588,10838.65,149403.0,138564.35,0.0,0.0,0
549,261,240699.31,0.0,0.0,5114520.74,5355220.06,0
550,297,149971.39,157040.0,7068.61,0.0,149971.39,0
551,134,4253.48,0.0,0.0,0.0,0.0,0
552,327,49598.82,15244.0,0.0,0.0,49598.82,0
553,206,165627.01,6281358.35,6446985.36,198030.27,32403.26,0
554,40,67107.3,0.0,0.0,1377295.54,1444402.84,0
555,298,137868.4,0.0,0.0,650131.37,787999.77,0
556,22,1731.38,0.0,0.0,0.0,0.0,0
557,20,51439.4,83085.3,31645.9,23668.31,75107.71,0
558,322,16680.17,10919.0,0.0,0.0,0.0,0
559,94,3416.92,62136.62,58719.71,0.0,0.0,0
560,375,20453.66,0.0,0.0,0.0,0.0,0
561,252,518974.12,0.0,0.0,4104904.79,4623878.91,0
562,190,144521.22,0.0,0.0,373381.2,517902.42,0
563,236,204452.45,578.0,0.0,0.0,204452.45,0
564,130,35315.44,16128.0,0.0,0.0,0.0,0
565,159,347984.18,15451.0,0.0,0.0,347984.18,0
566,257,18673.49,5010375.65,5029049.14,3822214.6,3803541.11,0
567,238,8237.47,66814.0,58576.53,0.0,0.0,0
568,41,3129.76,11517.0,8387.24,0.0,0.0,0
569,353,329445.83,129.0,0.0,0.0,329445.83,0
570,262,20705.81,0.0,0.0,0.0,0.0,0
571,298,174367.26,0.0,0.0,4952938.39,5127305.65,0
572,349,28252.59,0.0,0.0,0.0,0.0,0
573,661,10861.58,80778.0,69916.42,0.0,0.0,0
574,279,563403.62,0.0,0.0,1076924.91,1640328.53,0
575,38,5206.16,0.0,0.0,0.0,0.0,0
576,36,45917.89,76858.0,30940.11,0.0,45917.89,0
577,202,8373.81,102176.42,93802.61,0.0,0.0,0
578,164,9569.34,290908.42,281339.08,382564.99,22244.43,0
579,358,133027.4,45621.0,0.0,348269.77,481297.17,0
580,527,437855.4,19196.4,0.0,1001099.99,1438955.39,0
581,161,1293872.5,0.0,0.0,1474271.44,2768143.94,0
582,138,13752.01,0.0,0.0,0.0,0.0,0
583,130,257682.73,79805.0,0.0,7012609.83,7270292.56,0
584,398,70428.55,90739.0,20310.45,903028.21,973456.76,0
585,349,289097.66,0.0,0.0,348017.1,637114.76,0
586,23,8899.88,0.0,0.0,0.0,0.0,0
587,205,58961.87,481450.34,540412.21,792573.36,733611.49,0
588,162,21907.19,40935.0,19027.81,0.0,0.0,0
589,346,595856.27,0.0,0.0,2448090.41,3043946.68,0
590,324,10346.56,0.0,0.0,0.0,0.0,0
591,594,143783.12,360.0,0.0,675200.61,818983.74,0
592,162,204958.96,26377.0,0.0,184273.22,389232.18,0
593,186,123464.53,40.0,0.0,0.0,123464.53,0
594,12,187065.86,0.0,0.0,390890.7,709048.54,0
595,356,99905.73,123196.0,23290.27,33208.85,133114.58,0
596,153,601291.13,130.0,0.0,8020.81,609311.94,0
597,659,4049.99,0.0,0.0,0.0,0.0,0
598,400,4056.67,1037.0,0.0,0.0,0.0,0
599,134,597738.28,53546.0,0.0,25622.0,541176.41,0
600,188,346549.32,115882.0,0.0,417977.35,764526.67,0
601,225,33610.56,568085.54,601696.1,35029.34,1418.78,0
602,376,235582.88,7447.0,243029.88,116736.25,0.0,0
603,16,202220.45,221435.0,423655.45,0.0,0.0,0
604,307,13195.52,0.0,0.0,0.0,0.0,0
605,160,154118.47,416.0,0.0,4215670.23,4369788.7,0
606,162,4449.67,0.0,0.0,0.0,0.0,0
607,191,502.56,94722.04,94219.48,0.0,0.0,0
608,258,92414.33,0.0,0.0,3215674.22,3308088.55,0
609,210,221573.22,7781.0,229354.22,899018.33,677445.11,0
610,282,230998.57,0.0,0.0,1165383.54,1396382.11,0
611,141,36090.01,331133.28,367223.29,389010.11,352920.09,0
612,544,7304.27,0.0,0.0,1692884.48,1700188.76,0
613,155,77418.34,15343.0,0.0,0.0,77418.34,0
614,403,212321.14,1995799.6,2208120.74,3123888.67,2911567.53,0
615,217,471.52,562.0,90.48,16046648.4,16047119.92,0
616,226,142990.08,0.0,0.0,2206862.78,2349852.87,0
617,283,69847.22,10265874.55,10335721.77,702244.56,632397.34,0
618,329,6654.44,0.0,0.0,0.0,0.0,0
619,351,8161.67,0.0,0.0,0.0,0.0,0
620,41,348157.19,284128.0,0.0,1078753.78,1426910.97,0
621,191,11358.57,32900.0,21541.43,126559.04,137917.61,0
622,179,236603.39,137427.0,0.0,320808.5,557411.89,0
623,300,26975.51,7355230.22,7382205.72,643271.79,616296.29,0
624,188,201609.93,0.0,0.0,569168.7,770778.64,0
625,183,120557.56,11211.0,0.0,6627666.57,6748224.13,0
626,402,10825.56,234610.39,223784.83,0.0,0.0,0
627,284,9336.46,0.0,0.0,0.0,0.0,0
628,139,177971.37,5521.0,0.0,0.0,177971.37,0
629,401,152318.86,51518.0,203836.86,0.0,0.0,0
630,203,235371.78,96886.0,0.0,1385126.18,1620497.96,0
631,692,141868.04,5738.0,0.0,230377.52,372245.56,0
632,131,185723.86,0.0,0.0,4561533.26,4747257.12,0
633,142,352504.27,4446014.77,4798519.03,2134017.83,1781513.56,0
634,20,142892.07,0.0,0.0,4390675.57,4533567.64,0
635,306,12235.43,240.0,0.0,0.0,0.0,0
636,157,311479.78,0.0,0.0,1012594.97,1324074.74,0
637,350,335852.33,34900.0,370752.33,0.0,0.0,0
638,161,210926.54,0.0,0.0,2896762.51,3107689.05,0
639,307,813030.58,235886.0,0.0,7318.93,820349.52,0
640,397,184306.94,0.0,184306.94,6540706.04,6356399.1,0
641,162,245204.86,149912.0,395116.86,10001561.31,9756356.45,0
642,41,6153.15,0.0,0.0,0.0,0.0,0
643,132,79924.83,21578570.01,21658494.84,2864987.52,3104582.9,0
644,210,8750.97,1919436.45,1928187.42,137270.4,128519.43,0
645,154,363937.64,31255.0,395192.64,2364391.28,2000453.64,0
646,158,97985.53,20063.0,118048.53,2586251.54,2488266.02,0
647,331,22085.77,39766.0,17680.23,0.0,0.0,0
648,186,205234.55,80402.0,285636.55,0.0,0.0,0
649,138,14470.99,120888.89,106417.9,0.0,0.0,0
650,351,9758.69,20507.0,10748.31,0.0,0.0,0
651,214,7714.98,20840.0,13125.02,0.0,0.0,0
652,416,132744.92,397.0,0.0,0.0,132744.92,0
653,40,487.1,0.0,0.0,0.0,0.0,0
654,302,280638.24,1565380.98,1846019.22,1695428.59,1414790.35,0
655,154,8795.19,247.0,0.0,0.0,0.0,0
656,42,19328.63,52629.0,33300.37,0.0,0.0,0
657,137,243652.2,25.0,243677.2,116545.07,0.0,0
658,355,1218412.65,22992.0,0.0,57754.68,1276167.33,0
659,205,183814.76,0.0,0.0,1509715.3,1693530.07,0
660,252,41243.69,0.0,0.0,295753.32,336997.02,0
661,302,99793.72,1492.0,101285.72,3158474.1,3058680.38,0
662,403,466766.5,0.0,0.0,12122289.42,12589055.93,0
663,236,58588.09,202923.0,144334.91,319074.06,377662.14,0
664,234,564120.02,116476.0,0.0,4544171.63,5108291.65,0
665,379,359752.85,20364.0,380116.85,357509.87,0.0,0
666,141,7954.46,43924.0,35969.54,0.0,0.0,0
667,157,186235.84,0.0,0.0,451759.05,637994.89,0
668,596,59140.69,0.0,0.0,178917.2,238057.89,0
669,210,262616.96,51830.0,0.0,31482.03,294098.99,0
670,15,196302.96,0.0,0.0,4079665.72,4275968.68,0
671,183,130848.63,60069.0,0.0,223925.46,354774.08,0
672,163,292163.77,29564.0,0.0,162518.75,547161.13,0
673,469,1716.11,0.0,0.0,0.0,0.0,0
674,306,363639.34,10832618.42,11196257.77,528112.45,164473.1,0
675,211,148727.04,0.0,0.0,204519.33,353246.37,0
676,138,254154.99,74593.0,0.0,734170.13,988325.11,0
677,20,8179.33,333886.0,325706.67,0.0,0.0,0
678,133,127149.33,5068.0,0.0,116925.43,244074.76,0
679,331,14631.83,198569.39,183937.56,0.0,0.0,0
680,297,579834.13,7984567.91,8564402.04,1511242.29,931408.16,0
681,10,5164.24,14083.0,8918.76,0.0,0.0,0
682,161,54606.6,282020.0,336626.6,3470.97,0.0,0
683,137,219949.39,157337.0,0.0,871546.26,1091495.65,0
684,15,127316.48,0.0,0.0,915164.26,1042480.74,0
685,355,2889.1,827.0,0.0,0.0,0.0,0
686,130,61504.92,6109.0,67613.92,2158203.8,2096698.88,0
687,155,1043279.65,0.0,0.0,2253231.09,3296510.74,0
688,357,10271.63,5759.0,0.0,0.0,0.0,0
689,235,172203.61,69214.0,241417.61,0.0,0.0,0
690,372,335886.81,14211.0,0.0,0.0,335886.81,0
691,187,26470.54,1069.0,27539.54,0.0,0.0,0
692,207,4651.3,0.0,0.0,0.0,0.0,0
693,42,9921.28,11442.0,1520.72,0.0,0.0,0
694,226,1220819.03,5287.0,0.0,486357.62,1707176.65,0
695,12,3751.62,79815.0,76063.38,0.0,0.0,0
696,12,172012.55,10968.0,182980.55,527557.22,1724898.94,0
697,206,254550.94,182579.0,0.0,0.0,254550.94,0
698,203,11766.56,795543.0,783776.44,0.0,0.0,0
699,180,1982.66,106215.0,104232.34,1251838.43,1253821.09,0
700,204,5469.9,312164.17,306694.28,0.0,0.0,0
701,544,382330.79,15335.0,0.0,0.0,382330.79,0
702,276,15710.37,72260.0,56549.63,0.0,0.0,0
703,19,74223.32,145972.0,220195.32,64275.0,88553.57,0
704,328,77355.0,0.0,0.0,1273526.22,1350881.22,0
705,348,254248.83,0.0,0.0,287590.9,541839.73,0
706,260,22600.6,11184012.28,11206612.89,419883.73,397283.13,0
707,20,169871.51,0.0,0.0,746644.18,916515.69,0
708,379,30333.34,40143.0,9809.66,177261.24,207594.58,0
709,159,29898.27,31076.0,1177.73,0.0,29898.27,0
710,163,14902.27,0.0,0.0,0.0,0.0,0
711,402,171774.64,106130.0,0.0,2942499.82,3114274.46,0
712,329,51184.06,0.0,0.0,0.0,0.0,0
713,281,389116.04,0.0,0.0,580040.51,969156.55,0
714,321,74592.41,27695.0,102287.41,433014.95,358422.54,0
715,22,323446.59,0.0,0.0,323731.42,647178.01,0
716,687,328071.46,99783.0,0.0,925239.51,1253310.97,0
717,276,206598.55,70.0,0.0,0.0,206598.55,0
718,162,26324.35,45622.0,19297.65,0.0,0.0,0
719,356,441823.09,0.0,0.0,2225644.13,2667467.22,0
720,11,390980.59,0.0,0.0,1786525.25,2177505.83,0
721,302,205511.8,0.0,0.0,3706134.16,3911645.97,0
722,235,17529.52,0.0,0.0,0.0,0.0,0
723,260,182078.46,0.0,0.0,350601.95,532680.41,0
724,135,123665.23,957733.3,1081398.53,1231308.58,1107643.35,0
725,403,28239.37,313156.78,284917.41,0.0,0.0,0
726,178,19696.19,188477.09,168780.9,0.0,0.0,0
727,159,122963.38,0.0,0.0,340528.92,463492.3,0
728,183,10569.31,39668.0,29098.69,131291.76,141861.07,0
729,46,8701.68,11000.0,2298.32,0.0,0.0,0
730,37,7893.45,0.0,0.0,0.0,0.0,0
731,209,13552.37,0.0,0.0,0.0,0.0,0
732,10,116082.5,1521.0,117603.5,11032.0,0.0,0
733,252,88852.23,0.0,88852.23,796351.8,707499.57,0
734,684,23472.8,20384.42,0.0,0.0,0.0,0
735,288,143040.73,30729.0,0.0,6911526.87,7054567.6,0
736,349,104375.91,0.0,0.0,744518.7,848894.62,0
737,166,8609.78,84035.25,75425.48,0.0,0.0,0
738,307,1239643.99,0.0,0.0,1880354.04,3119998.03,0
739,136,299485.17,0.0,0.0,329422.95,628908.12,0
740,230,210300.14,0.0,0.0,389028.28,599328.43,0
741,329,629181.88,2928791.96,3557973.84,3403173.17,2773991.29,0
742,398,16154.4,0.0,0.0,0.0,0.0,0
743,142,103458.7,1497935.19,1601393.89,447937.2,344478.5,0
744,163,7172.1,52345.0,45172.9,0.0,0.0,0
745,279,5802.28,30129.0,24326.72,0.0,0.0,0
746,400,152523.41,0.0,0.0,655623.43,808146.83,0
747,154,23255.34,16762.99,0.0,0.0,0.0,0
748,10,126891.62,300606.0,173714.38,709749.62,900860.05,0
749,159,321040.19,6011203.11,6332243.3,846479.65,525439.45,0
750,20,34258.28,0.0,0.0,546848.1,657479.52,0
751,8,7995.38,80981.98,72986.6,0.0,0.0,0
752,308,14887.14,0.0,0.0,0.0,0.0,0
753,249,84883.31,113.0,84996.31,0.0,0.0,0
754,133,76427.12,1614610.12,1691037.24,1437534.11,1361106.98,0
755,236,14209.62,897.0,0.0,0.0,0.0,0
756,17,4464.86,0.0,0.0,0.0,0.0,0
757,355,196813.24,0.0,0.0,1555284.99,1752098.23,0
758,353,6265.74,11825.51,5559.77,0.0,0.0,0
759,40,155059.79,2377.0,0.0,3786.31,158846.1,0
760,282,2968.29,9077.0,6108.71,0.0,0.0,0
761,373,27.17,0.0,0.0,1982814.62,1982841.79,0
762,142,18053.28,549.0,0.0,0.0,18053.28,0
763,205,222864.38,0.0,0.0,16023463.41,16246327.79,0
764,328,209387.45,0.0,0.0,326325.46,535712.9,0
765,380,36111.4,0.0,0.0,18008025.37,18044136.77,0
766,34,306635.89,55676.0,0.0,0.0,306635.89,0
767,40,416421.03,23221.0,439642.03,0.0,0.0,0
768,372,105725.21,2848574.99,2954300.2,302643.03,196917.82,0
769,619,248733.34,40521.72,0.0,417030.98,665764.32,0
770,352,18041.69,0.0,0.0,0.0,0.0,0
771,188,173306.37,115738.0,289044.37,0.0,0.0,0
772,185,225182.91,13884.0,0.0,0.0,225182.91,0
773,398,97080.64,0.0,0.0,2433193.13,2530273.77,0
774,12,138731.24,87697.76,0.0,308007.59,446738.83,0
775,184,274621.92,226034.53,0.0,5869309.01,6143930.93,0
776,227,145030.98,101288.0,0.0,1363033.75,1508064.72,0
777,358,135757.45,15003496.94,15139254.39,391541.2,255783.75,0
778,306,10132.38,14455.64,4323.26,0.0,0.0,0
779,307,16044.73,0.0,0.0,0.0,0.0,0
780,644,126164.79,91789.35,0.0,732775.24,858940.02,0
781,189,1946.56,228270.17,226323.61,0.0,0.0,0
782,594,175655.72,82576.0,0.0,349979.47,525635.19,0
783,168,183247.26,0.0,0.0,3585603.57,3768850.83,0
784,254,33126.2,139.0,0.0,0.0,33126.2,0
785,298,336770.07,2464.0,0.0,0.0,336770.07,0
786,184,5523.65,0.0,0.0,5171873.99,5177397.64,0
787,522,65373.8,73682.02,8308.22,713697.91,779071.7,0
788,178,146244.73,44753.92,0.0,229379.6,375624.33,0
789,254,72000.43,8305849.33,8377849.77,319201.46,247201.03,0
790,16,405703.7,15280.0,0.0,6387.0,661409.16,0
791,301,124768.19,352550.0,227781.81,2411716.54,2536484.74,0
792,402,104224.05,200.0,0.0,15517.7,119741.75,0
793,14,383655.55,0.0,0.0,6300482.01,6684137.56,0
794,379,34010.73,0.0,0.0,0.0,0.0,0
795,36,452106.34,0.0,0.0,3305919.23,3949223.79,0
796,178,46367.35,0.0,0.0,49071.91,95439.25,0
797,469,1821.65,0.0,0.0,0.0,0.0,0
798,352,10176.43,34382.0,24205.57,0.0,0.0,0
799,307,120349.91,213.0,120562.91,768679.74,648329.83,0
800,547,180415.56,47907.0,0.0,51568.74,231984.3,0
801,202,318550.34,11053717.17,11372267.51,632401.99,313851.66,0
802,322,73614.9,5790191.72,5863806.61,306400.71,232785.82,0
803,185,6522.72,0.0,0.0,0.0,0.0,0
804,370,492397.46,330977.21,823374.67,2484583.55,1992186.09,0
805,327,292984.88,712.0,293696.88,4762826.94,4469842.06,0
806,10,8454.85,2550301.96,2541847.11,0.0,0.0,0
807,351,4901.82,0.0,0.0,0.0,0.0,0
808,143,3404.9,128174.0,124769.1,0.0,0.0,0
809,323,396641.79,5630.0,402271.79,76157.19,0.0,0
810,206,155134.95,11604.0,0.0,1659982.76,1815117.71,0
811,348,75187.26,100420.0,175607.26,0.0,0.0,0
812,310,136181.96,0.0,0.0,336242.32,472424.28,0
813,357,10503.88,10416.0,0.0,0.0,0.0,0
814,299,6784.59,0.0,0.0,0.0,0.0,0
815,226,20576.67,0.0,0.0,0.0,0.0,0
816,207,198803.57,20276.0,0.0,177874.16,376677.73,0
817,354,55693.75,46227.0,0.0,0.0,55693.75,0
818,13,657773.75,0.0,0.0,2225776.04,2883549.79,0
819,12,61337.19,0.0,0.0,295284.61,356621.8,0
820,14,1200028.21,0.0,0.0,1885286.74,3085314.95,0
821,141,255329.59,45449.0,300778.59,155527.04,0.0,0
822,350,21005.66,7000.0,0.0,0.0,0.0,0
823,258,14553.02,602.0,0.0,181547.55,196100.57,0
824,403,13481.48,14066.3,584.82,0.0,0.0,0
825,262,2514.79,21440.0,18925.21,0.0,0.0,0
826,402,15087.83,158121.0,143033.17,0.0,15087.83,0
827,201,5677.85,0.0,0.0,0.0,0.0,0
828,356,12112.34,0.0,0.0,0.0,0.0,0
829,353,284762.51,2032482.01,2317244.52,1748662.04,1463899.52,0
830,178,21349.28,298943.64,277594.36,0.0,0.0,0
831,285,38665.38,7666.0,0.0,0.0,38665.38,0
832,169,3906.57,32906.0,28999.43,0.0,0.0,0
833,160,41566.25,27446798.83,27488365.08,203931.08,162364.83,0
834,371,15107.11,11172.0,0.0,0.0,0.0,0
835,283,30150.04,9155.7,0.0,0.0,0.0,0
836,17,626605.54,136719.0,0.0,89758.96,716364.5,0
837,13,70608.1,105842.0,176450.1,10549.0,0.0,0
838,133,136635.78,723491.0,586855.22,0.0,136635.78,0
839,231,144280.38,5808017.3,5952297.67,789133.81,644853.43,0
840,258,14920.45,63523.0,48602.55,0.0,0.0,0
841,690,170607.7,5270.0,0.0,756622.62,927230.31,0
842,284,18168.86,0.0,0.0,0.0,0.0,0
843,397,135874.51,10359.0,0.0,1819109.88,1954984.39,0
844,37,22636.78,0.0,0.0,0.0,0.0,0
845,325,466806.27,0.0,0.0,520713.5,987519.77,0
846,258,10120.61,0.0,0.0,0.0,0.0,0
847,403,114210.07,118972.0,4761.93,0.0,114210.07,0
848,361,181552.89,0.0,0.0,752450.94,934003.83,0
849,15,12528.51,9820916.47,9833444.98,622855.54,621338.61,0
850,40,2996.38,0.0,0.0,0.0,0.0,0
851,329,221461.62,0.0,0.0,975014.98,1196476.6,0
852,42,31646.51,0.0,0.0,1710082.59,1741729.1,0
853,404,46143.02,107760.0,153903.02,0.0,0.0,0
854,500,2467.9,0.0,0.0,0.0,0.0,0
855,10,18774.47,95.0,0.0,0.0,0.0,0
856,179,101095.04,176115.0,75019.96,4177506.59,4278601.62,0
857,403,64050.57,0.0,0.0,396562.03,460612.6,0
858,275,155598.19,5259655.84,5415254.04,2628846.56,2493908.46,0
859,10,160311.94,2427888.89,2588200.83,1849434.06,1689122.12,0
860,403,108467.14,201293.0,92825.86,19711465.15,19819932.29,0
861,187,118421.38,1732.0,120153.38,0.0,0.0,0
862,158,401017.71,0.0,0.0,1362282.71,1763300.42,0
863,565,29474.51,9026.0,0.0,0.0,0.0,0
864,375,9707.71,27493.0,17785.29,0.0,0.0,0
865,403,51661.43,1372.0,0.0,0.0,51661.43,0
866,17,588713.64,0.0,0.0,1546702.39,2235360.78,0
867,322,25844.95,45195.0,19350.05,0.0,0.0,0
868,369,224573.96,10916.0,0.0,0.0,224573.96,0
869,212,7105.22,108362.04,101256.82,0.0,0.0,0
870,231,340512.44,216.0,0.0,1113207.51,1453719.95,0
871,40,5801.19,0.0,0.0,152503.15,158304.33,0
872,203,62503.0,5948702.55,6011205.55,6182656.28,6120153.28,0
873,306,379066.11,48228.0,0.0,33267.27,412333.38,0
874,595,133060.18,0.0,0.0,699794.0,832854.18,0
875,157,18259.61,0.0,0.0,487767.74,506027.35,0
876,353,77181.84,0.0,0.0,138698.87,215880.71,0
877,282,73731.36,146066.94,72335.58,81135.65,154867.01,0
878,133,1060.47,0.0,0.0,0.0,0.0,0
879,235,27285.56,0.0,0.0,504366.83,531652.38,0
880,140,118185.32,0.0,0.0,213410.93,331596.25,0
881,184,141399.84,0.0,0.0,851695.24,993095.08,0
882,165,7018.89,12520.0,5501.11,0.0,0.0,0
883,377,25660.65,186606.29,160945.64,0.0,0.0,0
884,158,6826.67,0.0,0.0,0.0,0.0,0
885,637,297401.15,210682.0,0.0,188722.09,486123.24,0
886,37,382282.36,0.0,0.0,2001002.25,2383284.62,0
887,137,337950.7,9607.0,347557.7,0.0,0.0,0
888,370,723637.06,0.0,0.0,1623731.79,2347368.85,0
889,237,376090.67,0.0,0.0,404403.52,780494.19,0
890,14,99286.38,1250477.4,1349763.78,6725260.51,6641315.52,0
891,17,29993.9,0.0,0.0,836668.8,866662.7,0
892,383,1656.24,73650.0,71993.76,0.0,0.0,0
893,326,254271.13,3576960.09,3831231.22,2462736.04,2447340.16,0
894,40,370985.25,0.0,0.0,1014860.49,1385845.74,0
895,19,14668.13,141167.0,126498.87,0.0,0.0,0
896,251,815.41,109982.67,109167.26,0.0,0.0,0
897,349,362877.33,49756.0,0.0,0.0,362877.33,0
898,183,1513.07,513377.0,511863.93,0.0,0.0,0
899,349,232622.8,0.0,0.0,6280858.39,6513481.19,0
900,20,2771.97,60752.0,57980.03,0.0,0.0,0
901,301,125008.15,0.0,0.0,571579.35,696587.51,0
902,404,117999.7,246648.52,364648.23,159773.9,41774.2,0
903,404,8786.82,0.0,0.0,0.0,0.0,0
904,373,607917.75,0.0,0.0,1372980.33,1980898.08,0
905,357,1226.78,0.0,0.0,0.0,0.0,0
906,303,55525.55,314473.0,258947.45,151395.59,206921.14,0
907,183,42534.19,3989414.0,4031948.19,590311.1,547776.91,0
908,135,22650.38,17259.0,0.0,0.0,0.0,0
909,258,7896.08,31210.72,23314.64,1766018.89,1773914.97,0
910,305,39733.34,15988.0,0.0,0.0,0.0,0
911,158,593253.29,0.0,0.0,619954.94,1213208.22,0
912,396,283172.37,2049486.0,2332658.37,1338819.93,1055647.56,0
913,326,1339.89,75430.0,74090.11,0.0,0.0,0
914,258,118475.12,14961.0,0.0,697353.88,815829.0,0
915,140,198549.89,2451.0,0.0,11663.02,210212.92,0
916,13,239171.66,22043.0,261214.66,0.0,0.0,0
917,303,27968.13,0.0,0.0,0.0,0.0,0
918,11,117533.74,3420028.43,3537562.17,8785119.09,8667585.35,0
919,306,59806.54,11538800.97,11598607.51,5944867.67,5885061.13,0
920,160,152261.83,141696.9,293958.73,333610.01,181348.18,0
921,347,466019.15,0.0,0.0,748564.1,1214583.25,0
922,226,356162.88,157.0,0.0,0.0,356162.88,0
923,404,1498.33,0.0,0.0,0.0,0.0,0
924,16,88446.78,838.0,89284.78,111366.87,0.0,0
925,253,10507.41,0.0,0.0,0.0,0.0,0
926,40,7257.9,0.0,0.0,0.0,0.0,0
927,130,113873.98,17168.0,131041.98,8449158.28,8335284.3,0
928,11,154896.1,93.0,0.0,92593.42,247489.52,0
929,370,17159.41,0.0,0.0,0.0,0.0,0
930,492,14121.03,132115.0,117993.97,1278089.48,1292210.51,0
931,34,171457.48,281.0,0.0,25425.75,196883.23,0
